login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
spite,spite/dancer.js,2013-02-01T23:07:04Z,3,3,JavaScript,True,True,mit
LeCoupa,LeCoupa/awesome-cheatsheets,2017-11-09T02:47:15Z,40150,40150,JavaScript,True,True,mit
LeCoupa,LeCoupa/vscode-commit-prompt,2024-01-09T12:49:26Z,2,2,,True,True,mit
LeCoupa,LeCoupa/nuxt-edgedb,2023-11-23T14:45:53Z,0,0,,True,True,
LeCoupa,LeCoupa/LeCoupa,2020-08-26T17:59:10Z,9,9,,True,True,
LeCoupa,LeCoupa/awesome-bootstrappers,2018-02-14T17:27:50Z,238,238,Shell,True,True,mit
LeCoupa,LeCoupa/nuxt-seo-kit,2023-09-09T14:36:49Z,0,0,,True,False,
LeCoupa,LeCoupa/vueuse,2023-06-16T19:56:27Z,1,1,,True,False,mit
LeCoupa,LeCoupa/vueflags,2019-12-07T15:02:15Z,119,119,TypeScript,True,True,mit
LeCoupa,LeCoupa/vuetimeline,2019-11-06T16:55:45Z,349,349,SCSS,True,True,mit
LeCoupa,LeCoupa/vuesocial,2019-11-22T18:35:18Z,56,56,SCSS,True,True,mit
LeCoupa,LeCoupa/vuedarkmode,2018-09-23T21:35:51Z,1092,1092,Vue,True,True,mit
LeCoupa,LeCoupa/awesome-shopify,2019-09-17T15:29:55Z,108,108,Shell,True,True,mit
LeCoupa,LeCoupa/japa.dev,2022-12-30T19:14:25Z,0,0,TypeScript,True,True,
LeCoupa,LeCoupa/docs.adonisjs.com,2022-12-27T14:35:21Z,0,0,TypeScript,True,True,
LeCoupa,LeCoupa/recaptcha-module,2022-09-06T09:30:06Z,1,1,,True,False,mit
peduarte,peduarte/peduarte,2021-07-21T09:51:25Z,1,1,,True,True,
peduarte,peduarte/cards,2020-04-24T12:35:14Z,9,9,JavaScript,True,True,mit
peduarte,peduarte/interop-stitches,2020-07-07T15:23:27Z,2,2,TypeScript,True,True,
peduarte,peduarte/247handyman,2016-06-23T19:49:50Z,2,2,SCSS,True,True,
peduarte,peduarte/use-delayed-render,2022-11-24T16:28:37Z,3,3,,True,False,
peduarte,peduarte/extensions,2021-11-08T16:47:30Z,1,1,TypeScript,True,False,mit
peduarte,peduarte/rainbowkit-mint-nft-demo,2022-05-17T13:15:46Z,93,93,TypeScript,True,True,
peduarte,peduarte/wagmi,2022-01-04T21:21:13Z,1,1,,True,False,mit
peduarte,peduarte/dotfiles,2017-01-31T09:55:07Z,4,4,Shell,True,True,
peduarte,peduarte/calendso,2021-07-22T09:26:33Z,4,4,TypeScript,True,False,mit
peduarte,peduarte/awesome-developer-experience,2021-07-22T19:11:05Z,15,15,,True,False,
peduarte,peduarte/stargazer,2021-09-15T12:53:11Z,1,1,,True,False,
peduarte,peduarte/ui-snippets,2021-06-21T12:02:30Z,4,4,,True,True,
peduarte,peduarte/css-in-js,2021-05-27T09:43:40Z,2,2,,True,True,
peduarte,peduarte/better-code-blocks,2021-05-24T15:20:18Z,5,5,JavaScript,True,True,
peduarte,peduarte/demo-colors-postcss,2021-05-18T12:53:00Z,1,1,,True,True,
peduarte,peduarte/mdx-bundler,2021-04-23T11:43:53Z,2,2,,True,True,mit
peduarte,peduarte/gatsby-with-stitches-demo,2020-09-30T17:55:42Z,5,5,TypeScript,True,True,0bsd
peduarte,peduarte/next.js,2021-03-22T17:27:43Z,1,1,JavaScript,True,False,mit
peduarte,peduarte/discord-open-source,2021-02-09T08:11:43Z,1,1,,True,True,
peduarte,peduarte/trump-countdown,2016-11-09T10:45:01Z,2,2,HTML,True,True,
peduarte,peduarte/thegoodnewsclub,2020-11-24T10:28:29Z,1,1,HTML,True,True,
peduarte,peduarte/alephjs.org,2020-11-06T14:32:01Z,1,1,,True,False,mit
peduarte,peduarte/byrd,2020-09-18T09:31:44Z,12,12,TypeScript,True,True,
peduarte,peduarte/vscode-material-icon-theme,2020-09-21T13:42:43Z,1,1,,True,False,mit
peduarte,peduarte/dona-rita-website,2018-01-07T18:53:27Z,89,89,JavaScript,True,True,
peduarte,peduarte/wallop-site,2015-01-06T09:44:26Z,27,27,CSS,True,True,
peduarte,peduarte/icons,2020-09-21T13:49:01Z,1,1,,True,False,isc
peduarte,peduarte/atom,2020-09-21T13:54:45Z,1,1,,True,False,mit
peduarte,peduarte/stitches,2020-09-02T08:50:24Z,3,3,,True,True,mit
peduarte,peduarte/next-mdx-remote,2020-09-03T13:12:39Z,2,2,,True,True,mpl-2.0
peduarte,peduarte/theme-ui,2020-04-24T07:53:22Z,1,1,,True,False,mit
peduarte,peduarte/wallop,2013-10-17T20:06:15Z,1100,1100,CSS,True,True,
peduarte,peduarte/netlify-cms,2019-08-30T16:23:42Z,1,1,JavaScript,True,True,mit
peduarte,peduarte/gatsby-mdx-conflict-repro,2019-08-27T11:36:19Z,0,0,JavaScript,True,True,
peduarte,peduarte/DefinitelyTyped,2019-06-20T15:07:14Z,0,0,TypeScript,True,True,other
peduarte,peduarte/styled-system,2019-06-04T12:26:05Z,0,0,JavaScript,True,False,mit
peduarte,peduarte/reakit,2019-05-14T16:45:06Z,0,0,TypeScript,True,False,mit
peduarte,peduarte/extras,2019-05-11T20:46:02Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/react-hooks-preso,2019-08-14T16:29:17Z,1,1,JavaScript,True,True,
peduarte,peduarte/overreacted.io,2019-01-26T15:16:10Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/dona-rita,2016-10-15T10:58:02Z,0,0,,True,True,
peduarte,peduarte/bornholdtattoo.com,2018-11-15T16:07:04Z,0,0,HTML,True,True,
peduarte,peduarte/mdx-go,2018-11-06T15:42:05Z,0,0,JavaScript,True,False,mit
peduarte,peduarte/mdx,2018-11-06T15:27:54Z,1,1,JavaScript,True,True,mit
peduarte,peduarte/components,2018-11-05T13:58:18Z,0,0,JavaScript,True,False,mit
peduarte,peduarte/peduarte.github.io,2013-04-13T10:39:25Z,0,0,HTML,True,True,
peduarte,peduarte/ninaduarte.com,2018-10-06T21:43:04Z,0,0,HTML,True,True,
peduarte,peduarte/jxnblk.github.io,2018-10-31T18:26:18Z,0,0,HTML,True,True,
peduarte,peduarte/reactjs.org,2018-02-09T15:53:40Z,0,0,JavaScript,True,True,cc-by-4.0
peduarte,peduarte/gatsby,2018-01-10T16:41:46Z,0,0,JavaScript,True,False,mit
peduarte,peduarte/gatsby-starter-netlify-cms,2018-01-24T09:26:16Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/ava,2018-01-24T15:13:42Z,0,0,JavaScript,True,False,mit
peduarte,peduarte/bytesize-icons,2017-09-25T15:24:33Z,0,0,,True,True,mit
peduarte,peduarte/wing,2017-06-13T10:11:29Z,0,0,CSS,True,True,mit
peduarte,peduarte/stockaverager,2017-02-07T17:07:46Z,0,0,HTML,True,True,
peduarte,peduarte/netflix-categories,2017-01-23T10:53:43Z,0,0,HTML,True,True,
peduarte,peduarte/greatstatusupdate,2017-01-24T20:28:41Z,0,0,HTML,True,True,
peduarte,peduarte/tab-size-on-github,2017-01-26T13:45:57Z,0,0,CSS,True,False,mit
peduarte,peduarte/flow,2017-01-19T11:48:26Z,0,0,OCaml,True,True,other
peduarte,peduarte/jest,2016-11-10T14:34:47Z,0,0,JavaScript,True,True,other
peduarte,peduarte/babel,2016-11-10T15:01:12Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/react-toolbox,2016-11-10T15:04:35Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/yarn,2016-10-12T09:11:01Z,0,0,JavaScript,True,False,other
peduarte,peduarte/microjs.com,2015-10-26T16:56:45Z,0,0,JavaScript,True,True,mit
peduarte,peduarte/mdhtmljson,2015-08-17T18:11:03Z,7,7,JavaScript,True,True,
peduarte,peduarte/wallop-slider,2015-01-19T12:39:18Z,1,1,,True,True,
peduarte,peduarte/london-housing,2015-08-07T16:05:17Z,2,2,JavaScript,True,True,
peduarte,peduarte/google-form-scraper,2015-07-26T22:00:29Z,1,1,JavaScript,True,True,
peduarte,peduarte/rga-learn-coding-workshops,2013-05-15T21:54:27Z,0,0,CSS,True,True,
peduarte,peduarte/rtl-with-sass,2013-04-23T13:09:40Z,1,1,,True,True,
peduarte,peduarte/mobile-first-sass,2013-04-19T14:19:23Z,19,19,Shell,True,True,
jk4freedom,jk4freedom/ForenseTech-Challenges,2024-04-02T10:11:44Z,23,23,,True,True,mit
jk4freedom,jk4freedom/chiasmodon,2024-04-15T19:12:03Z,17,17,,True,True,mit
jk4freedom,jk4freedom/jk4freedom,2024-03-27T15:24:44Z,16,16,,True,True,
jk4freedom,jk4freedom/StarMyRepo,2024-03-30T09:30:35Z,10,10,,True,True,apache-2.0
facontidavide,facontidavide/Bonxai,2021-10-12T12:43:36Z,655,655,C++,False,False,mpl-2.0
facontidavide,facontidavide/ProtectedValue,2024-03-09T10:47:04Z,19,19,C++,True,True,mit
facontidavide,facontidavide/rosx_introspection,2022-08-06T11:42:45Z,61,61,C++,True,True,mpl-2.0
facontidavide,facontidavide/rosdistro,2020-10-12T18:38:46Z,1,1,Python,True,False,other
facontidavide,facontidavide/PlotJuggler,2016-03-01T21:05:42Z,4420,4420,C++,True,False,mpl-2.0
facontidavide,facontidavide/ros-foxglove-bridge,2024-06-16T13:46:53Z,0,0,,True,False,mit
facontidavide,facontidavide/rosbag2,2024-05-22T13:01:13Z,0,0,C++,True,True,apache-2.0
facontidavide,facontidavide/navigation2,2024-01-19T13:00:30Z,0,0,C++,True,False,other
facontidavide,facontidavide/groot2_utils,2024-04-22T13:53:28Z,6,6,C++,True,True,
facontidavide,facontidavide/pointcloud_compression,2024-05-10T13:37:08Z,28,28,C++,True,False,apache-2.0
facontidavide,facontidavide/ros_wrapper,2024-04-29T12:01:48Z,1,1,C++,True,True,mit
facontidavide,facontidavide/spdlog_ros,2024-04-09T14:53:18Z,19,19,C++,True,False,mit
facontidavide,facontidavide/mcap_editor,2023-10-12T10:21:06Z,66,66,C++,True,True,mit
facontidavide,facontidavide/ros2_introspection,2020-05-01T21:11:38Z,19,19,C++,True,True,mit
facontidavide,facontidavide/ros_msg_parser,2020-05-29T21:07:37Z,85,85,C++,True,True,mit
facontidavide,facontidavide/plotjuggler-release,2017-01-23T17:14:50Z,2,2,,True,True,
facontidavide,facontidavide/wg-delib-rep,2024-02-05T10:33:26Z,0,0,,True,False,
facontidavide,facontidavide/CPP_Optimizations_Diary,2020-05-05T19:35:41Z,1167,1167,C++,False,False,
facontidavide,facontidavide/data_tamer_msgs-release,2023-11-23T14:18:59Z,1,1,,True,True,
facontidavide,facontidavide/SerializeMe,2018-10-18T18:17:33Z,10,10,C++,True,True,mit
facontidavide,facontidavide/LeGO-LOAM-BOR,2019-06-06T13:47:02Z,452,452,C++,False,False,bsd-3-clause
facontidavide,facontidavide/streamlit-example,2023-07-18T20:01:58Z,0,0,,True,True,
facontidavide,facontidavide/conan-behaviortreecpp,2023-03-30T15:51:10Z,1,1,Python,True,True,
facontidavide,facontidavide/rosbag_editor,2019-07-14T10:40:21Z,410,410,C++,True,True,
facontidavide,facontidavide/ros2-gbp-github-org,2023-01-12T11:54:04Z,0,0,HCL,True,False,
facontidavide,facontidavide/btcpp_sample_project,2022-11-19T20:37:32Z,1,1,,True,True,
facontidavide,facontidavide/ros2_logging_fmt,2022-06-08T19:16:24Z,38,38,C++,True,True,
facontidavide,facontidavide/BehaviorTree.ROS,2022-06-30T13:04:13Z,0,0,,True,True,mit
facontidavide,facontidavide/perception_pcl,2022-05-28T14:57:51Z,0,0,,True,False,
facontidavide,facontidavide/ROS_msg_to_PCL,2022-05-28T12:02:19Z,4,4,C++,True,True,
facontidavide,facontidavide/iris_lama_ros,2022-04-25T07:20:01Z,0,0,,True,True,bsd-3-clause
facontidavide,facontidavide/BehaviorTree.CPP,2022-04-05T11:25:26Z,1,1,,True,False,mit
facontidavide,facontidavide/bt_ros_example,2022-03-14T11:14:21Z,1,1,C++,True,True,
facontidavide,facontidavide/ocs2,2022-03-11T15:18:26Z,0,0,,True,False,bsd-3-clause
facontidavide,facontidavide/QtNodeEditor,2017-03-02T17:51:48Z,27,27,C++,True,True,bsd-3-clause
facontidavide,facontidavide/QtTreeEditor,2022-03-06T15:04:07Z,1,1,,True,True,
facontidavide,facontidavide/plotjuggler_msgs-release,2020-05-12T14:45:48Z,0,0,,True,True,
facontidavide,facontidavide/sanity-eleventy-blog,2022-02-21T10:26:03Z,0,0,JavaScript,True,True,
facontidavide,facontidavide/mkdocs-cms,2022-01-24T14:21:29Z,0,0,HTML,True,True,mit
facontidavide,facontidavide/ros_msg_parser-release,2021-12-29T13:57:07Z,4,4,C++,True,True,mit
facontidavide,facontidavide/moveit2_tutorials,2021-09-16T17:45:00Z,0,0,HTML,True,False,bsd-3-clause
facontidavide,facontidavide/moveit_visual_tools,2021-09-20T14:33:48Z,0,0,,True,True,
facontidavide,facontidavide/PythonRobotics,2021-04-08T07:56:01Z,4,4,,True,True,mit
facontidavide,facontidavide/snapcraft,2020-10-20T16:36:33Z,1,1,Python,True,True,gpl-3.0
facontidavide,facontidavide/kacanopen-fork,2020-12-14T10:32:56Z,1,1,C++,True,True,other
facontidavide,facontidavide/Qt-Advanced-Docking-System,2020-11-28T11:16:45Z,0,0,,True,False,lgpl-2.1
facontidavide,facontidavide/facontidavide,2020-07-11T15:05:01Z,2,2,,True,True,
facontidavide,facontidavide/path_planner,2018-07-24T13:31:07Z,0,0,C++,True,True,bsd-3-clause
facontidavide,facontidavide/ros_type_introspection-release,2016-10-17T09:31:00Z,0,0,,True,True,lgpl-3.0
facontidavide,facontidavide/ros_type_introspection,2016-06-22T12:01:43Z,61,61,C++,True,True,mit
facontidavide,facontidavide/cartographer,2019-10-10T13:12:59Z,0,0,,True,False,apache-2.0
facontidavide,facontidavide/pcl,2020-01-10T11:53:08Z,0,0,C++,True,True,other
facontidavide,facontidavide/spatio_temporal_voxel_layer,2020-04-07T11:05:20Z,0,0,,True,True,lgpl-2.1
facontidavide,facontidavide/PCL_VoxelGrid_enhanced,2020-04-03T14:45:36Z,1,1,C++,True,True,
facontidavide,facontidavide/fast_double_parser,2020-03-10T15:33:00Z,0,0,C++,True,True,apache-2.0
facontidavide,facontidavide/realsense-ros,2020-03-02T10:41:52Z,0,0,,True,True,apache-2.0
facontidavide,facontidavide/MOOD2Be,2019-01-22T12:12:59Z,0,0,C++,True,True,
facontidavide,facontidavide/iris_lama,2019-10-08T13:30:41Z,0,0,C++,True,True,bsd-3-clause
facontidavide,facontidavide/system_metrics_collector_ros1,2019-12-20T08:18:34Z,0,0,C++,True,False,apache-2.0
facontidavide,facontidavide/BOR_laser_test,2019-07-31T10:44:09Z,1,1,,True,True,
facontidavide,facontidavide/statsdcc,2020-06-09T15:43:26Z,0,0,,True,True,mit
facontidavide,facontidavide/fuse,2019-10-29T12:17:04Z,0,0,,True,False,other
facontidavide,facontidavide/rosbag_editor-release,2019-10-15T20:31:02Z,1,1,,True,True,
facontidavide,facontidavide/rosbag_fancy,2019-10-19T13:49:53Z,2,2,,True,True,bsd-3-clause
facontidavide,facontidavide/ros_map,2019-10-18T21:45:49Z,0,0,Python,True,True,
facontidavide,facontidavide/slam_gmapping,2019-10-18T19:49:51Z,0,0,,True,True,
facontidavide,facontidavide/ros_controllers,2019-10-16T13:48:37Z,0,0,C++,True,True,
facontidavide,facontidavide/appimage.github.io,2019-10-04T07:41:19Z,0,0,,True,True,other
facontidavide,facontidavide/type_introspection_tests,2018-04-15T15:34:23Z,12,12,C++,True,True,
facontidavide,facontidavide/ros_rslidar,2019-05-15T14:43:23Z,1,1,C++,True,True,
facontidavide,facontidavide/ros_babel_fish_benchmarks,2019-09-21T12:06:15Z,0,0,,True,True,
facontidavide,facontidavide/A-LOAM,2019-09-13T15:36:35Z,0,0,C++,True,True,other
facontidavide,facontidavide/marl,2019-09-09T11:40:52Z,0,0,C++,True,True,apache-2.0
facontidavide,facontidavide/cpp_swiss_army_knife,2016-05-15T18:28:05Z,40,40,,True,True,mit
facontidavide,facontidavide/pointcloud_to_laserscan,2019-10-04T08:20:32Z,0,0,,True,True,
facontidavide,facontidavide/cost_map,2019-05-29T10:35:24Z,0,0,C++,True,True,bsd-2-clause
facontidavide,facontidavide/navigation,2018-02-15T16:08:14Z,0,0,C++,True,True,
facontidavide,facontidavide/cost_map_core,2019-03-25T10:17:21Z,2,2,C++,True,True,
facontidavide,facontidavide/StringTree,2019-03-03T15:37:46Z,1,1,C++,True,True,mit
facontidavide,facontidavide/moveit,2017-04-24T10:01:22Z,1,1,C++,True,False,bsd-3-clause
facontidavide,facontidavide/rtabmap,2018-06-20T12:51:10Z,0,0,C++,True,True,bsd-3-clause
facontidavide,facontidavide/rqt_console_plus,2016-09-27T13:01:04Z,5,5,C++,True,True,mit
facontidavide,facontidavide/qtluapad,2016-02-19T08:49:45Z,0,0,C++,True,False,
facontidavide,facontidavide/qtchart-cmake,2018-06-05T16:32:55Z,0,0,C++,True,False,gpl-3.0
facontidavide,facontidavide/CanMove,2017-10-28T18:17:08Z,5,5,C++,True,True,agpl-3.0
facontidavide,facontidavide/cpp-stateless-frontend,2017-01-02T11:19:45Z,0,0,C++,True,True,
facontidavide,facontidavide/PointCloudProcessing,2017-02-28T17:26:51Z,32,32,C++,True,True,gpl-3.0
facontidavide,facontidavide/MapViz-Tile-Map-Google-Maps-Satellite,2017-10-25T08:19:32Z,0,0,,True,True,
facontidavide,facontidavide/MyPrivateRepo,2019-01-17T09:39:27Z,0,0,CSS,False,False,other
facontidavide,facontidavide/px4_user_guide,2019-02-21T16:59:06Z,0,0,,True,False,other
facontidavide,facontidavide/Devguide,2019-02-18T17:32:22Z,0,0,Shell,True,False,other
facontidavide,facontidavide/ur_modern_driver,2019-01-28T12:22:40Z,0,0,C++,True,False,apache-2.0
facontidavide,facontidavide/cpu_monitor,2019-12-09T14:18:19Z,1,1,,True,True,mit
facontidavide,facontidavide/SafeCppAny,2015-10-27T08:27:53Z,6,6,C++,False,False,bsd-3-clause
facontidavide,facontidavide/ping_pong_robot,2018-11-26T18:47:28Z,0,0,C++,True,True,
facontidavide,facontidavide/belkirk-jekyll-demo,2018-11-22T12:22:57Z,0,0,HTML,True,True,
facontidavide,facontidavide/string-view-lite,2018-11-19T16:33:23Z,0,0,C++,True,True,bsl-1.0
facontidavide,facontidavide/PluginLoader,2018-09-19T08:25:48Z,9,9,C++,True,True,bsd-3-clause
facontidavide,facontidavide/Blackboard,2018-04-26T14:12:21Z,1,1,C++,True,True,
facontidavide,facontidavide/a-star,2018-07-26T11:02:00Z,1,1,C++,True,True,mit
facontidavide,facontidavide/SimCPP,2018-07-31T15:19:37Z,0,0,C++,True,True,gpl-3.0
facontidavide,facontidavide/coroutine,2018-07-31T13:34:26Z,0,0,C++,True,True,apache-2.0
facontidavide,facontidavide/DomainModelsRepositories,2018-06-25T08:41:28Z,0,0,C++,True,True,bsd-3-clause
facontidavide,facontidavide/any-lite,2018-07-05T09:32:30Z,0,0,C++,True,True,bsl-1.0
facontidavide,facontidavide/rosbag_liveplay,2018-04-15T16:06:56Z,0,0,,True,True,
facontidavide,facontidavide/geodetic_utils,2018-02-02T15:36:08Z,0,0,C++,True,True,bsd-3-clause
facontidavide,facontidavide/CppUnits11,2017-12-15T15:41:39Z,2,2,C++,True,True,mit
facontidavide,facontidavide/Rummikub,2017-10-23T21:41:44Z,0,0,C++,True,True,mit
facontidavide,facontidavide/ros_comm,2017-11-19T21:04:27Z,0,0,C++,True,False,
facontidavide,facontidavide/Barcelona-Cpp-Meetups,2017-09-27T13:35:19Z,1,1,,True,True,
facontidavide,facontidavide/Meanshift,2017-10-09T15:17:23Z,1,1,C++,True,True,mit
facontidavide,facontidavide/Exercise_1,2017-08-05T08:05:17Z,0,0,CMake,True,True,mit
facontidavide,facontidavide/Exercise_2,2017-08-04T14:01:15Z,0,0,C++,True,True,mit
facontidavide,facontidavide/easy_profiler,2017-07-10T08:10:46Z,0,0,C++,True,True,
facontidavide,facontidavide/robotiq,2017-06-23T09:34:43Z,0,0,C++,True,False,bsd-2-clause
facontidavide,facontidavide/TimeseriesLogger,2017-03-07T17:56:37Z,1,1,C++,True,True,mit
facontidavide,facontidavide/topic_offset,2017-03-02T14:03:00Z,0,0,C++,True,True,
facontidavide,facontidavide/ros-docker-gazebo,2017-02-23T16:45:48Z,23,23,Shell,True,True,
facontidavide,facontidavide/facontidavide.github.io,2017-02-17T08:45:47Z,0,0,,True,False,
facontidavide,facontidavide/ompl_planner_base,2017-01-17T10:50:57Z,2,2,C++,True,True,bsd-3-clause
facontidavide,facontidavide/qwt-submodule,2016-04-07T13:22:11Z,0,0,C++,True,True,other
facontidavide,facontidavide/PQP,2016-11-15T09:35:44Z,0,0,C++,True,True,other
facontidavide,facontidavide/AsyncSignals,2016-08-21T16:58:56Z,2,2,C++,True,True,gpl-3.0
facontidavide,facontidavide/spdlog,2016-09-09T16:46:28Z,0,0,C++,True,True,mit
facontidavide,facontidavide/CppStringPlayground,2016-09-13T18:03:45Z,0,0,C++,True,True,mit
facontidavide,facontidavide/orocos_kinematics_dynamics,2016-07-19T08:06:53Z,0,0,C++,True,True,
facontidavide,facontidavide/QtChaiScript,2016-02-25T16:33:57Z,1,1,C++,True,True,
carloscuesta,carloscuesta/carloscuesta.me,2015-12-06T14:13:24Z,57,57,TypeScript,True,True,
carloscuesta,carloscuesta/.github,2022-07-30T17:31:49Z,2,2,,True,True,mit
carloscuesta,carloscuesta/react-native-error-boundary,2019-02-08T19:13:18Z,498,498,TypeScript,True,False,mit
carloscuesta,carloscuesta/next-mdx-turbo-plugins-issue,2024-10-24T17:53:25Z,0,0,CSS,True,True,
carloscuesta,carloscuesta/gitmoji,2016-10-21T09:36:02Z,15713,15713,TypeScript,True,False,mit
carloscuesta,carloscuesta/gitmoji-cli,2016-11-17T21:40:32Z,4617,4617,JavaScript,False,False,mit
carloscuesta,carloscuesta/dotfiles,2015-08-10T13:40:22Z,51,51,Shell,True,True,mit
carloscuesta,carloscuesta/sprinkles-vscode,2022-04-23T20:12:30Z,8,8,TypeScript,True,True,mit
carloscuesta,carloscuesta/carloscuesta,2020-07-11T20:38:45Z,5,5,,True,True,
carloscuesta,carloscuesta/hyper-materialshell,2016-08-11T17:27:53Z,71,71,JavaScript,True,True,mit
carloscuesta,carloscuesta/materialshell,2015-11-14T18:17:42Z,841,841,Shell,True,True,mit
carloscuesta,carloscuesta/sprinkles-syntax,2017-02-05T16:13:41Z,20,20,Less,True,True,mit
carloscuesta,carloscuesta/codegenerators-demo,2022-05-21T07:30:01Z,1,1,JavaScript,False,False,mit
carloscuesta,carloscuesta/n26-github-actions-demo,2022-03-11T19:19:06Z,1,1,JavaScript,True,True,
carloscuesta,carloscuesta/react-native-layout-debug,2017-01-05T12:08:46Z,22,22,JavaScript,True,True,mit
carloscuesta,carloscuesta/monorepo-example,2019-09-28T21:09:05Z,5,5,JavaScript,False,True,
carloscuesta,carloscuesta/ghost-theme,2017-09-29T20:48:35Z,2,2,HTML,True,True,
carloscuesta,carloscuesta/resesif,2015-10-26T21:10:05Z,6,6,,True,True,mit
carloscuesta,carloscuesta/starterkit,2015-09-07T17:10:21Z,88,88,JavaScript,True,True,mit
carloscuesta,carloscuesta/generator-starterkit,2015-09-19T16:52:36Z,30,30,JavaScript,True,True,mit
carloscuesta,carloscuesta/atom-setup,2016-03-17T09:38:53Z,4,4,,True,True,
carloscuesta,carloscuesta/sublime-text-setup,2015-05-02T18:21:06Z,4,4,JavaScript,True,True,
gaborcsardi,gaborcsardi/Rcpp,2024-10-25T22:38:41Z,0,0,,True,True,gpl-2.0
gaborcsardi,gaborcsardi/openssl,2024-10-25T21:36:19Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/libxls,2024-02-03T22:59:48Z,0,0,C,True,False,other
gaborcsardi,gaborcsardi/readxl,2022-03-15T09:16:59Z,0,0,C++,True,False,other
gaborcsardi,gaborcsardi/shell-netbsd,2024-09-05T07:56:01Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/shell-openbsd,2024-09-05T07:36:25Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/shell-freebsd,2024-09-04T21:32:16Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/openbsd-vm,2024-10-22T16:36:46Z,0,0,,True,True,mit
gaborcsardi,gaborcsardi/cran-metadata,2024-10-12T08:48:36Z,0,0,,True,True,
gaborcsardi,gaborcsardi/build-r-app,2024-09-30T08:46:47Z,0,0,Shell,True,True,
gaborcsardi,gaborcsardi/bigrquerystorage,2023-11-28T12:43:20Z,0,0,C++,True,True,apache-2.0
gaborcsardi,gaborcsardi/lpSolve,2020-01-12T19:48:30Z,21,21,C,True,False,
gaborcsardi,gaborcsardi/playground,2022-01-04T10:15:47Z,1,1,,True,True,
gaborcsardi,gaborcsardi/run-r-app,2024-09-30T09:40:46Z,1,1,,True,True,
gaborcsardi,gaborcsardi/usethis,2023-11-04T12:00:44Z,1,1,,True,False,other
gaborcsardi,gaborcsardi/comments,2024-09-08T10:05:15Z,0,0,,True,True,
gaborcsardi,gaborcsardi/sass,2024-08-25T09:04:54Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/pak_issue,2024-08-20T08:15:47Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/madlib,2024-08-07T08:44:59Z,1,1,,True,True,
gaborcsardi,gaborcsardi/finetune,2024-08-05T09:47:07Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/usemodels,2024-08-05T10:26:44Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/recipes,2024-08-05T10:04:51Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/brulee,2024-08-05T09:28:41Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/stacks,2024-08-05T10:10:58Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/logger,2024-08-05T12:02:27Z,0,0,R,True,True,
gaborcsardi,gaborcsardi/tidyr,2021-12-08T01:01:31Z,0,0,,True,False,other
gaborcsardi,gaborcsardi/probably,2024-08-05T10:00:58Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/parsnip,2024-08-05T09:54:26Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/workflowsets,2024-08-05T10:30:56Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/workflows,2024-08-05T10:28:36Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/tune,2021-10-29T11:01:50Z,0,0,R,True,True,other
gaborcsardi,gaborcsardi/tidyposterior,2024-08-05T10:20:17Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/embed,2024-08-05T09:42:10Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/tidymodels,2024-08-05T10:12:10Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/rules,2024-08-05T10:09:01Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/rsample,2024-08-05T10:05:29Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/plsmod,2024-08-05T09:58:06Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/hardhat,2024-08-05T09:49:26Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/discrim,2024-08-05T09:36:52Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/dials,2024-08-05T09:34:40Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/censored,2024-08-05T09:32:37Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/baguette,2024-08-05T09:26:08Z,0,0,,True,True,other
gaborcsardi,gaborcsardi/quarto-actions,2024-08-05T07:34:49Z,0,0,,True,True,gpl-2.0
gaborcsardi,gaborcsardi/parsedate,2014-08-20T03:31:04Z,65,65,C,True,True,
